CUST_ID;BALANCE;BALANCE_FREQUENCY;PURCHASES;ONEOFF_PURCHASES;INSTALLMENTS_PURCHASES;CASH_ADVANCE;PURCHASES_FREQUENCY;ONEOFF_PURCHASES_FREQUENCY;PURCHASES_INSTALLMENTS_FREQUENCY;CASH_ADVANCE_FREQUENCY;CASH_ADVANCE_TRX;PURCHASES_TRX;CREDIT_LIMIT;PAYMENTS;MINIMUM_PAYMENTS;PRC_FULL_PAYMENT;TENURE
C13666;2317222844;1;741.02;741.02;0;1101246941;0.583333;0.583333;0;0.166667;2;11;8200;1047497885;574751651;0;12
C13668;1012295263;0.8;627.51;627.51;0;2169972526;0.5;0.5;0;0.4;5;5;4000;304899075;257215964;0;10
C13669;1330716005;1;1043.64;0;1043.64;0;1;0;1;0;0;12;1300;1210930138;1598490579;0;12
C13670;5983285834;1;4170.04;4020.04;150;2359135053;0.75;0.75;0.416667;0.583333;17;23;7000;2974801874;3232760835;0;12
C13671;2822483318;1;1203.05;780.13;422.92;3521075329;0.583333;0.5;0.166667;0.583333;10;16;8500;4359919494;624012723;0.083333;12
C13672;6231293492;1;0;0;0;9423621866;0;0;0;0.5;7;0;10500;7690562242;1730102644;0.083333;12
C13673;2681041081;1;0;0;0;1865578447;0;0;0;0.083333;1;0;7000;2806574314;698295365;0;12
C13674;158657744;0.90909;752;752;0;0;0.25;0.25;0;0;0;4;2500;865171658;161710712;0;12
C13675;4359963222;1;0;0;0;2763612473;0;0;0;0.583333;22;0;5000;1878873999;3194138435;0;12
C13676;803033404;1;0;0;0;1785847822;0;0;0;0.25;5;0;3400;483890558;262163584;0;12
C13677;1245943963;1;5848.55;3843.33;2005.22;0;1;1;1;0;0;73;5000;4833588891;271982369;0;12
C13678;149540627;0.63636;656.16;186.9;469.26;901458485;0.583333;0.166667;0.5;0.083333;1;19;3000;22655628;167090135;0;12
C13679;1140805503;1;1296.47;1060.24;236.23;49016229;1;0.75;0.833333;0.333333;5;32;1800;287539782;299883459;0;12
C13680;33117601;0.90909;157.61;157.61;0;0;0.333333;0.333333;0;0;0;8;1800;173321501;135658586;0.142857;12
C13681;6690484;0.27273;133.2;0;133.2;0;0.333333;0;0.25;0;0;4;2500;418446951;42250987;0;12
C13682;536846283;0.72727;2660.21;2565.24;94.97;0;0.666667;0.416667;0.416667;0;0;13;4000;931515333;199627117;0;12
C13683;143025504;1;1312.35;1312.35;0;0;0.916667;0.916667;0;0;0;12;300;121260088;178466749;0.5;12
C13684;0;0;339.85;339.85;0;103334378;1;1;0;0.083333;1;12;6500;432927281;;0;12
C13685;5611762916;1;4395.2;810.2;3585;1270995476;0.75;0.416667;0.416667;0.25;4;22;10000;269738636;126458408;0;12
C13686;216842907;0.90909;2480.88;279.09;2201.79;0;1;0.25;0.833333;0;0;36;7000;2897619018;141539131;0.3;12
C13687;1400189725;1;0;0;0;48568786;0;0;0;0.090909;1;0;1500;29226428;636964586;0;11
C13688;63264922;0.81818;849.57;0;849.57;0;0.75;0;0.75;0;0;9;4000;886592905;123424741;0.636364;12
C13689;2473466078;1;0;0;0;9444812;0;0;0;0.272727;3;0;2500;156061607;1047456452;0;11
C13690;544423104;1;710.19;381.03;329.16;0;0.75;0.333333;0.5;0;0;14;1800;1453969557;242240752;0;12
C13691;1869435;0.45455;0.24;0.24;0;0;0.083333;0.083333;0;0;0;0;3000;150381107;53294711;0;12
C13692;1395011267;0.63636;0;0;0;4781140751;0;0;0;0.454545;10;0;5500;1719426611;467183345;0;11
C13693;3221717702;1;0;0;0;935750295;0;0;0;0.083333;4;0;4500;5058385272;110384347;0.083333;12
C13694;1772323491;1;574.14;146;428.14;2318489037;0.833333;0.166667;0.75;0.916667;34;15;7500;2663779785;404810009;0;12
C13695;899526526;0.71429;0;0;0;1363827125;0;0;0;0.142857;2;0;1500;20225573;168184085;0;7
C13696;47872617;0.81818;649;147.42;501.58;0;0.75;0.166667;0.666667;0;0;19;6000;624293646;191993448;0.875;12
C13697;25308362;0.18182;0;0;0;1654916972;0;0;0;0.083333;1;0;1800;0;;0;12
C13698;3053311301;1;1889.8;1242.9;646.9;182209576;0.666667;0.583333;0.416667;0.083333;1;27;8800;1789470663;988843416;0;12
C13699;592171152;1;0;0;0;1058554385;0;0;0;0.142857;3;0;1800;216539488;124816467;0.142857;7
C13701;286264356;0.85714;27.51;27.51;0;871199257;0.142857;0.142857;0;0.428571;3;1;500;733901545;12283519;0.25;7
C13702;7056933;0.63636;85.8;0;85.8;0;0.333333;0;0.25;0;0;4;2400;13251377;11867516;0.333333;12
C13703;135765325;1;3997.03;3943.93;53.1;99079907;0.5;0.166667;0.333333;0.083333;1;7;5600;3741698029;206505497;0;12
C13704;3093853;0.90909;232.89;0;232.89;0;0.416667;0;0.333333;0;0;10;16000;86660547;90167861;0.1;12
C13705;35382803;0.54546;359.84;0;359.84;0;0.416667;0;0.333333;0;0;9;5000;50391361;135328767;0.75;12
C13706;242901961;0.63636;790.39;540.77;249.62;3866409521;0.75;0.166667;0.583333;0.333333;7;16;10000;3774471563;12114295;0.3;12
C13707;167885258;1;0;0;0;551890714;0;0;0;0.083333;2;0;1800;360416137;545158224;0;12
C13708;1344353594;1;0;0;0;661025022;0;0;0;0.181818;3;0;1500;266795469;456289689;0;11
C13709;1503884481;1;3296.52;2988.63;307.89;842262706;0.916667;0.5;0.75;0.166667;2;38;2300;492259119;828828133;0.083333;12
C13710;132471933;1;1767.75;500;1267.75;0;0.916667;0.083333;0.833333;0;0;12;6000;1757458646;169684838;1;12
C13711;3516835582;1;4019.73;1932.75;2086.98;0;0.916667;0.916667;1;0;0;73;12000;337657379;910942173;0;12
C13712;838594895;0.63636;258.49;258.49;0;2220225056;0.181818;0.181818;0;0.363636;6;2;2000;2670428981;988159544;0;11
C13713;93672733;1;674.3;69.5;604.8;0;1;0.166667;1;0;0;26;5400;812396962;194901529;0.083333;12
C13714;1106910402;1;515.98;286.81;229.17;0;0.5;0.166667;0.416667;0;0;7;12000;1867692351;283339719;0;12
C13715;13173883;0.27273;1243.48;643.44;600.04;0;0.833333;0.25;0.583333;0;0;24;4800;1490981521;17053725;0;12
C13717;4157933876;1;929.2;631.4;297.8;2592238013;0.583333;0.333333;0.25;0.583333;8;12;8000;934634439;1076539881;0;12
C13718;3789302616;1;49.98;0;49.98;0;0.166667;0;0.166667;0;0;3;8500;1046938327;1131579706;0;12
C13719;41143328;1;239.23;239.23;0;0;0.583333;0.583333;0;0;0;7;6000;309734225;149956376;0.083333;12
C13720;2843642245;1;116.75;116.75;0;229950859;0.166667;0.166667;0;0.083333;2;5;3000;830607554;707607834;0;12
C13721;150351606;1;352.92;352.92;0;0;0.333333;0.333333;0;0;0;4;3100;0;;0;12
C13722;47781804;1;515.6;515.6;0;0;0.333333;0.333333;0;0;0;5;7500;610621157;277826134;0;12
C13723;294338354;1;1851.48;0;1851.48;0;1;0;1;0;0;12;1400;1479799263;197087803;0;12
C13724;58811557;0.63636;370;370;0;19719684;0.083333;0.083333;0;0.083333;1;1;1200;1483573731;144531014;0.090909;12
C13725;4476972577;1;360.95;231;129.95;840962414;0.454545;0.181818;0.272727;0.363636;11;9;7500;2230331576;1484636709;0;11
C13726;6851036206;1;669.93;203.19;466.74;4588030733;0.75;0.083333;0.666667;0.583333;14;11;9500;249979919;1746510786;0;12
C13727;4229914629;0.90909;1631.85;1631.85;0;4350228299;0.416667;0.416667;0;0.083333;1;9;10000;6211694188;1157178012;0;12
C13728;11799054;0.5;77.36;0;77.36;0;0.5;0;0.375;0;0;4;1200;103635381;117664686;1;8
C13729;17125776;0.72727;95.76;0;95.76;0;0.583333;0;0.583333;0;0;7;4000;116956664;135178047;0.222222;12
C13730;107536958;1;555;0;555;0;1;0;0.833333;0;0;6;1000;313879828;4896697;0;6
C13731;1624004773;1;0;0;0;223285625;0;0;0;0.25;5;0;1800;781308189;489267058;0;12
C13732;42268188;1;0;0;0;3425647464;0;0;0;0.416667;8;0;7000;1226710941;1281843775;0;12
C13733;47722183;0.63636;440.37;105;335.37;0;0.583333;0.083333;0.5;0;0;8;1200;674726783;168430684;0.8;12
C13734;971268179;0.77778;2336.32;1845.99;490.33;0;0.777778;0.777778;0.555556;0;0;31;4000;299485824;252187792;0;9
C13735;33015501;0.72727;295.56;108;187.56;0;0.666667;0.166667;0.5;0;0;9;3000;301892766;165877993;0.625;12
C13736;383921461;1;6598.29;6598.29;0;0;1;1;0;0;0;102;9500;437105477;229880036;0.916667;12
C13737;1725950669;0.72727;268;0;268;5074475131;0.333333;0;0.25;0.166667;3;4;4500;8167082676;760852947;0.142857;12
C13738;288525281;1;341.7;341.7;0;0;0.083333;0.083333;0;0;0;1;1000;246925425;237035886;0;12
C13739;169925245;1;2000;0;2000;0;0.916667;0;0.833333;0;0;21;7000;1862047167;171958681;0.909091;12
C13740;1827921694;1;3626.09;3626.09;0;128042318;1;1;0;0.166667;2;15;6000;1962883537;462098001;0;12
C13741;5368192094;1;4050.01;3863.11;186.9;4843394482;0.666667;0.583333;0.166667;0.416667;13;32;13000;1429099627;1337235636;0;12
C13742;854739785;1;0;0;0;298390512;0;0;0;0.083333;1;0;7000;1397280901;249103542;0;12
C13743;6673904;0.54546;0;0;0;325379938;0;0;0;0.083333;3;0;2500;610793225;110712542;0;12
C13744;706455047;1;0;0;0;1158249911;0;0;0;0.75;38;0;11500;7964175992;1607124085;0;12
C13745;739124439;0.72727;380.8;323;57.8;9832321;0.416667;0.25;0.25;0.083333;2;7;4500;464271303;211836739;0;12
C13746;1001543878;1;2577.1;720.1;1857;2241427898;1;0.666667;0.666667;0.416667;7;49;15500;3875419446;327217973;0.090909;12
C13747;6743544354;1;1437.65;317.5;1120.15;1957772343;0.75;0.166667;0.583333;0.25;9;20;8000;1585561354;1696945451;0;12
C13748;5342348915;1;0;0;0;8075196634;0;0;0;0.333333;7;0;6000;6335002819;938210823;0.111111;9
C13749;980034696;1;275;0;275;0;0.916667;0;0.916667;0;0;11;1000;537693669;649808406;0;12
C13750;2374665105;1;339.82;339.82;0;1434174341;0.166667;0.166667;0;0.333333;4;3;6000;622389567;604704131;0;12
C13751;633396401;1;0;0;0;1330106689;0;0;0;0.166667;2;0;1500;11650071;171747655;0;12
C13752;2899032432;0.85714;0;0;0;3431707208;0;0;0;0.571429;7;0;4000;407402983;636954252;0;7
C13753;2671282197;1;2307.35;2165.12;142.23;0;0.833333;0.833333;0.25;0;0;31;7500;645688177;62312516;0;12
C13754;1138314061;1;470.17;470.17;0;553632474;0.25;0.25;0;0.083333;1;3;2100;0;;0;12
C13755;8700079439;1;20421.59;16864.56;3557.03;0;1;1;1;0;0;204;17000;1300230393;2746592199;0.083333;12
C13756;1278671515;1;229;229;0;1444251462;0.166667;0.166667;0;0.25;10;3;1600;410259989;456099234;0.083333;12
C13757;137525356;1;0;0;0;142304216;0;0;0;0.083333;1;0;1500;364444624;404839423;0;12
C13758;4496709257;1;945.26;945.26;0;0;0.25;0.25;0;0;0;4;9500;1149199704;1093331983;0;12
C13759;955117067;1;0;0;0;3798701398;0;0;0;0.5;13;0;4500;2413364689;284390966;0;12
C13760;1390597054;1;724.4;724.4;0;0;0.5;0.5;0;0;0;9;7000;99857171;432987767;0;12
C13761;1330585412;1;304.6;304.6;0;0;1;1;0;0;0;12;8000;1310489719;385183578;0;12
C13762;177592802;1;1471.55;1471.55;0;0;1;1;0;0;0;25;25000;1389167981;262826661;0.916667;12
C13763;19104261;0.63636;322.77;0;322.77;0;0.583333;0;0.5;0;0;7;5300;409550536;17481905;0.857143;12
C13764;1593708884;1;1676.78;33.68;1643.1;137018527;1;0.083333;1;0.166667;2;38;1800;1542745936;1458898338;0;12
C13765;5006737;1;100.3;100.3;0;0;0.083333;0.083333;0;0;0;1;5000;188823702;16853858;0;12
C13767;531349404;1;1599.02;817.8;781.22;0;1;0.25;1;0;0;46;8000;1369654983;200078137;0;12
C13768;1184529629;1;467.32;0;467.32;2337837011;1;0;1;0.583333;7;25;6500;903639776;340000899;0.083333;12
C13769;16068323;0.63636;182.8;79;103.8;0;0.333333;0.083333;0.25;0;0;4;1200;294668739;108486655;0.571429;12
C13770;664482923;1;0;0;0;2557006793;0;0;0;0.25;9;0;7600;1648570068;2284360915;0;12
C13771;2803663441;1;81.41;0;81.41;0;0.5;0;0.5;0;0;6;3000;839354624;967565584;0;12
C13772;3743771094;1;368.44;128.67;239.77;1428188333;0.9;0.2;0.7;0.3;3;11;7000;748149925;767438566;0;10
C13773;5970705432;1;6091.51;2071.52;4019.99;0;1;0.666667;1;0;0;111;8500;2516606708;1333818771;0;12
C13774;49789963;1;700;0;700;0;1;0;0.9;0;0;10;1000;65847788;160909873;1;10
C13775;1013706876;1;2143.28;227.12;1916.16;361057243;0.916667;0.333333;0.583333;0.083333;1;34;7500;2945957395;290544441;0;12
C13776;1544279694;1;0;0;0;47246147;0;0;0;0.416667;8;0;1600;771903463;704457126;0;12
C13777;78402006;1;233.34;0;233.34;0;0.833333;0;0.833333;0;0;10;3100;278825852;202802547;0;12
C13778;71291077;1;602.3;413.99;188.31;0;1;1;0.666667;0;0;26;7500;455465188;20519717;0;12
C13779;916961442;1;156.5;156.5;0;0;0.083333;0.083333;0;0;0;3;1200;238956831;440543925;0;12
C13780;837142436;1;5344.92;3666.78;1678.14;0;1;0.916667;1;0;0;157;8500;452248655;222642044;0;12
C13781;6468426706;1;277.7;277.7;0;4440766432;0.666667;0.666667;0;0.333333;6;8;10000;1544782363;197075409;0;12
C13782;35460649;0.90909;378.58;378.58;0;0;0.083333;0.083333;0;0;0;2;2000;388874728;47739871;0;12
C13783;611983643;1;0;0;0;2189894057;0;0;0;0.166667;2;0;1700;2714119535;23212183;0.25;12
C13784;561974673;1;2930.99;2279;651.99;0;0.75;0.333333;0.666667;0;0;20;4000;51035919;262710453;0;12
C13785;2403175046;1;0;0;0;906383436;0;0;0;0.333333;15;0;2500;1089627935;1784183581;0;12
C13786;658123447;1;1294.09;712.68;581.41;106899407;1;0.5;1;0.083333;1;62;4000;1803332627;176771849;0;12
C13787;502399014;0.42857;0;0;0;1392472408;0;0;0;0.285714;4;0;1500;0;;0;7
C13788;74338993;0.7;1530.63;1530.63;0;0;0.2;0.2;0;0;0;4;3000;393615017;192211742;0;10
C13789;284510677;0.81818;83.2;83.2;0;0;0.083333;0.083333;0;0;0;1;6500;103394329;146825436;0.090909;12
C13790;1418854925;1;0;0;0;121072144;0;0;0;0.083333;1;0;1500;275722064;408666535;0;12
C13791;5629224986;1;3382.96;3382.96;0;553500582;1;1;0;0.166667;3;42;10500;1537649319;1279024775;0;12
C13792;1210573775;1;2077.09;1578.62;498.47;0;1;1;0.5;0;0;20;1500;879902552;525459448;0;10
C13793;2784364948;1;1178.31;1178.31;0;0;0.583333;0.583333;0;0;0;8;8500;4188764712;776323383;0;12
C13794;283899006;1;818.69;519.49;299.2;947496827;0.833333;0.166667;0.75;0.083333;1;15;8000;4618241;199905433;0;12
C13795;9630367575;1;5245.28;2931.2;2314.08;0;0.5;0.5;0.333333;0;0;29;21000;5669928467;2420224884;0;12
C13796;105216147;1;1445.55;1135.55;310;0;1;1;0.416667;0;0;32;13500;1267655533;179377143;0.9;12
C13797;41080375;0.81818;280;0;280;0;0.666667;0;0.666667;0;0;8;9000;479765654;140712772;0.5;12
C13798;954260731;1;611.08;567.32;43.76;0;0.833333;0.666667;0.083333;0;0;14;3500;795002019;189893901;0;12
C13799;5779287938;1;5233.92;3277.47;1956.45;0;1;0.75;1;0;0;61;6000;3555592453;4277740666;0;12
C13800;6727925578;1;1694.48;1457.48;237;5881182495;0.5;0.5;0.166667;0.333333;10;14;7000;0;;0;6
C13801;1092570471;1;624.36;0;624.36;0;1;0;1;0;0;24;1000;653319911;1210133021;0;12
C13802;3012178613;1;27790.42;14605.99;13184.43;469074937;1;0.666667;1;0.083333;1;79;12000;2783982354;569401398;0.727273;12
C13803;148511058;0.36364;562.24;349;213.24;0;0.333333;0.083333;0.25;0;0;5;9000;18208604;7416386;0;12
C13804;2360086196;1;0;0;0;921067126;0;0;0;0.333333;5;0;9000;617359054;5691152;0;12
C13805;28909122;1;177.05;0;177.05;0;0.5;0;0.333333;0;0;5;1200;165005267;88205007;0;6
C13806;3993254745;1;2049.97;843.7;1206.27;373338524;1;0.583333;1;0.333333;5;68;5200;1089826018;974979137;0;12
C13807;11098472;0.90909;150;0;150;559653063;0.083333;0;0.083333;0.166667;3;1;2000;731165077;103635405;0.111111;12
C13809;7202566;1;222.6;222.6;0;0;0.333333;0.333333;0;0;0;4;7500;390258331;14764645;0;12
C13810;224313303;1;2426.96;859.5;1567.46;0;0.75;0.25;0.5;0;0;16;17500;1660462764;214351604;0;12
C13811;2233485479;1;0;0;0;99651002;0;0;0;0.083333;1;0;5000;536029708;527131185;0;12
C13812;423479877;1;1944.47;1021.09;923.38;0;1;1;0.666667;0;0;45;11500;1768256214;206145472;0;12
C13813;3265116481;0.72727;2147.01;0;2147.01;0;1;0;1;0;0;60;8000;8481013758;2978655593;0;12
C13814;3341352075;1;192.96;0;192.96;917200952;1;0;1;0.333333;10;12;3500;1136740187;1603866129;0;12
C13815;30186422;0.90909;345.99;120;225.99;0;0.666667;0.25;0.583333;0;0;15;9000;99876601;149179856;0.083333;12
C13816;6943433775;1;3513.64;3513.64;0;0;0.833333;0.833333;0;0;0;7;8000;879211422;80471261;0;6
C13817;9598377893;1;781.18;332.95;448.23;5967801306;1;0.083333;1;0.333333;14;19;12000;2723358933;4437764187;0;12
C13819;980370868;1;699.33;0;699.33;0;1;0;1;0;0;23;1000;1002591557;947930858;0;12
C13820;142833472;1;1400.18;85;1315.18;0;0.916667;0.083333;0.833333;0;0;22;3000;1575110682;154612528;0.636364;12
C13821;3177742619;1;153.72;153.72;0;0;0.416667;0.416667;0;0;0;5;3500;1078780479;780955903;0;12
C13822;1751368315;1;0;0;0;2811456765;0;0;0;0.333333;12;0;6000;3898309616;619053896;0;12
C13823;35550618;1;458.15;0;458.15;0;1;0;0.909091;0;0;22;1000;402170167;158977495;0.666667;11
C13824;1239927866;1;1520;770;750;898218922;1;0.333333;0.916667;0.25;7;25;1400;2393323514;1561256041;0.090909;12
C13825;2692671422;1;13013.5;9849.05;3164.45;0;1;1;0.833333;0;0;200;7000;1125001917;723647022;0;12
C13826;3562624897;1;244.5;244.5;0;3815281397;0.083333;0.083333;0;0.166667;3;2;5500;1402591743;914737883;0;12
C13827;3337178486;1;883.39;106.09;777.3;5338547155;0.833333;0.166667;0.75;0.416667;12;20;6000;4039075325;1344980722;0.083333;12
C13828;2531153022;0.90909;0;0;0;2718185493;0;0;0;0.090909;8;0;3500;712639694;728897716;0;11
C13829;784959164;1;0;0;0;397992799;0;0;0;0.083333;2;0;3500;223240044;279341188;0;12
C13830;1632580058;1;0;0;0;115413927;0;0;0;0.25;3;0;1800;1839752683;4397363594;0;12
C13831;133428199;1;1268.22;406.28;861.94;0;1;1;0.666667;0;0;21;6000;1551580661;182743266;1;12
C13832;40467471;1;553.48;0;553.48;0;1;0;1;0;0;18;11500;532936499;176388863;1;12
C13833;22682781;0.27273;161.5;161.5;0;0;0.083333;0.083333;0;0;0;1;2000;934889414;81670199;0;12
C13834;62489102;0.27273;290;290;0;0;0.083333;0.083333;0;0;0;1;4800;77890926;181913668;0;12
C13835;797925938;1;3143.21;2352.5;790.71;0;1;1;1;0;0;70;6500;4268871085;289372678;0;12
C13836;430592769;1;1741.39;564;1177.39;0;1;0.25;1;0;0;57;5000;1125765206;248140964;0.083333;12
C13837;112838317;1;0;0;0;7422288;0;0;0;0.166667;2;0;1200;285277888;300062626;0;12
C13838;281759092;1;37.92;0;37.92;0;0.166667;0;0.166667;0;0;2;3000;755313452;1167316335;0;12
C13839;1565025253;1;3035.98;785.6;2250.38;7003112284;1;0.5;1;0.666667;36;94;2500;1356287926;1709158354;0.666667;12
C13840;28286637;1;3766.55;1165.85;2600.7;2157382814;1;0.333333;0.916667;0.083333;2;43;10000;3100096212;110707388;0.083333;12
C13841;2810335817;1;0;0;0;1460353036;0;0;0;0.416667;6;0;3500;4109608819;666842013;0;12
C13842;830073634;1;0;0;0;1803238152;0;0;0;0.25;7;0;14000;2173470034;233202069;0;12
C13843;1784447292;1;233.09;233.09;0;446929969;0.090909;0.090909;0;0.272727;6;2;3000;6168238025;695713182;0.181818;11
C13844;22497236;1;2084.64;0;2084.64;0;1;0;1;0;0;67;8500;1658927139;162039102;0.916667;12
C13845;1155123292;1;62.02;62.02;0;19081161;0.083333;0.083333;0;0.083333;1;1;1200;217775407;465251459;0;12
C13846;336565042;1;875.52;341;534.52;0;1;0.25;0.916667;0;0;22;4000;299441751;191111282;0;12
C13847;639830783;0.63636;578.19;380.67;197.52;1848938533;0.5;0.166667;0.416667;0.166667;4;25;2000;2247506595;218280473;0;12
C13848;369384435;1;3303.03;87.9;3215.13;0;0.833333;0.166667;0.75;0;0;28;6000;2353184431;17356131;0;12
C13849;86157142;1;915.64;0;915.64;0;0.916667;0;0.833333;0;0;11;9500;855755398;170160443;0.727273;12
C13850;4283519021;1;8151.36;3092.07;5059.29;2685118122;0.833333;0.416667;0.583333;0.25;5;48;9500;6839916671;140901275;0;12
C13851;88327488;1;669.75;669.75;0;0;1;1;0;0;0;12;4300;632122421;179875598;0.545455;12
C13852;1253723768;1;87.4;87.4;0;0;0.083333;0.083333;0;0;0;2;6500;303383266;307918918;0;12
C13853;1487509392;1;34.52;0;34.52;0;0.166667;0;0.166667;0;0;2;2000;2133989319;1944345352;0;12
C13855;0;0;990;0;990;0;0.818182;0;0.818182;0;0;9;1500;0;;0;11
C13856;5825470945;1;633.11;0;633.11;1249383941;0.25;0;0.166667;0.666667;10;32;6700;1697035816;1817190813;0;12
C13857;2540664814;1;383.28;0;383.28;0;1;0;1;0;0;12;2900;1721123332;141034689;0;12
C13858;673014589;0.83333;638;638;0;2421366568;0.833333;0.833333;0;0.666667;15;10;8000;789728968;185543824;0;6
C13859;951415721;1;279.01;279.01;0;552821008;0.083333;0.083333;0;0.416667;7;1;1200;346833439;330722261;0;12
C13860;3315689234;1;1434.88;740;694.88;5802393776;1;0.083333;1;0.583333;25;22;6000;4608192303;2742232319;0;12
C13861;1383892711;1;1095.13;235.4;859.73;9930138;1;0.25;1;0.083333;1;26;6000;113055011;415172992;0;12
C13862;716970968;1;378.35;0;378.35;801879454;1;0;0.857143;0.428571;8;7;1000;211734375;3176652;0;7
C13863;542036699;1;423.86;423.86;0;0;1;1;0;0;0;12;2500;770057042;211127834;0;12
C13864;75767311;1;2553.46;568.46;1985;0;1;0.25;1;0;0;25;7000;2559544182;241597164;0;12
C13865;5311078831;1;1349.62;887.94;461.68;4258489193;0.833333;0.75;0.833333;0.416667;13;21;6000;2212652278;2429739931;0;12
C13866;734663507;0.75;218;218;0;952495425;0.125;0.125;0;0.125;1;1;1500;992813331;164909489;0;8
C13867;4762717627;1;0;0;0;450089413;0;0;0;0.571429;4;0;5000;806236783;1327669984;0;7
C13868;62082275;0.90909;791.68;568.66;223.02;0;0.833333;0.583333;0.583333;0;0;22;4500;892892557;176794551;0.75;12
C13869;3805629844;1;0;0;0;2132877903;0;0;0;0.454545;9;0;4000;862812957;803521321;0;11
C13870;92279773;1;842.51;842.51;0;0;0.916667;0.916667;0;0;0;12;9500;655378633;151346633;1;12
C13871;1180686055;1;243.04;0;243.04;56662525;1;0;0.916667;0.083333;2;12;1200;498424721;592239705;0;12
C13872;2953212886;0.54546;320.48;188;132.48;261393051;0.833333;0.166667;0.666667;0.083333;1;11;10000;8972867229;718597731;0;12
C13873;4479251427;1;0;0;0;207888662;0;0;0;0.25;4;0;9000;1355483086;1039794118;0;12
C13874;4380251712;1;0;0;0;404036972;0;0;0;0.333333;3;0;4500;776241676;1326776456;0;9
C13875;1110575152;1;3384.68;2344.28;1040.4;0;1;0.833333;1;0;0;47;6000;0;;0;12
C13876;1278502197;1;0;0;0;451336788;0;0;0;0.166667;2;0;1800;0;;0;12
C13877;7291244386;1;3509.25;2299.45;1209.8;64517949;1;1;1;0.083333;1;73;12000;1543281435;258126123;0;12
C13878;7899171076;1;0;0;0;1165731244;0;0;0;0.5;12;0;13000;1646946937;2154909881;0;12
C13879;72723403;0.90909;0;0;0;134752225;0;0;0;0.25;3;0;200;94494445;157394691;0;12
C13881;187973296;1;116;116;0;0;0.166667;0.166667;0;0;0;2;4000;244135461;170124513;0;12
C13882;381627688;1;1266.2;1153.56;112.64;0;0.75;0.666667;0.166667;0;0;21;1500;693809552;179077356;0;12
C13883;5852750868;1;722.8;269;453.8;5817204294;0.5;0.083333;0.416667;0.416667;10;8;9000;1771136112;1789579488;0;12
C13884;5131239119;1;0;0;0;7216567867;0;0;0;0.25;3;0;13000;119404075;1190260209;0;12
C13885;290175484;1;345.17;219.8;125.37;0;0.636364;0.181818;0.545455;0;0;11;6000;376607432;184176753;0;11
C13886;10258313;0.63636;2044.73;1294.39;750.34;0;1;1;0.666667;0;0;24;10000;2329319937;64668944;0.3;12
C13887;224812081;1;388.9;119;269.9;0;0.5;0.083333;0.416667;0;0;7;1500;671924423;171946342;0;12
C13888;1432350154;1;0;0;0;353621982;0;0;0;0.416667;7;0;1500;525178843;540921834;0;12
C13889;1509177493;1;0;0;0;128115107;0;0;0;0.75;14;0;5000;449984139;569555493;0;12
C13890;6758726;1;1315.3;1265.32;49.98;0;0.916667;0.833333;0.083333;0;0;18;4000;0;;0;12
C13891;683849179;1;7387.83;3894.51;3493.32;0;1;0.5;0.916667;0;0;50;8000;6873576182;229157755;0.75;12
C13892;67862589;1;59.24;0;59.24;272436416;0.083333;0;0.083333;0.083333;1;1;1200;1669187919;519945056;0;12
C13893;2628010018;1;1918.14;1367.73;550.41;1051790943;0.916667;0.75;0.833333;0.583333;11;57;7000;3129107625;75902622;0;12
C13894;144845309;1;150.88;0;150.88;0;0.909091;0;0.909091;0;0;10;2500;218136811;161609286;0;11
